  6.438  0.40453867E-02  0.52515444E-02  0.84688017E-01  0.27176284E+00  0.11535221E+00  0.23940589E-01
  6.448  0.40598669E-02  0.52549297E-02  0.80554322E-01  0.26978760E+00  0.10843244E+00  0.21991615E-01
  6.458  0.40743071E-02  0.52581646E-02  0.76198183E-01  0.26778836E+00  0.10264850E+00  0.20017601E-01
  6.469  0.40884851E-02  0.52612456E-02  0.70989404E-01  0.26575669E+00  0.95296943E-01  0.17049625E-01
  6.479  0.41027821E-02  0.52643845E-02  0.65014410E-01  0.26368505E+00  0.89913832E-01  0.14082513E-01
  6.490  0.41172685E-02  0.52675356E-02  0.58380949E-01  0.26156702E+00  0.84206755E-01  0.10785040E-01
  6.500  0.41319985E-02  0.52705924E-02  0.51241900E-01  0.25939771E+00  0.73945871E-01  0.65904683E-02
  6.510  0.42079761E-02  0.53487480E-02  0.43970598E-01  0.26142528E+00  0.53602054E-01  0.16075313E-02
  6.521  0.42238123E-02  0.53518721E-02  0.35673240E-01  0.25909657E+00  0.71678224E-01  0.11945427E-01
  6.531  0.42400195E-02  0.53548747E-02  0.29111598E-01  0.25672323E+00  0.36444264E+00  0.40646130E-01
  6.542  0.42542543E-02  0.53573160E-02  0.32638158E-01  0.25441083E+00  0.17319978E+01  0.16527563E+00
  6.552  0.42589375E-02  0.53581402E-02  0.69385942E-01  0.25249354E+00  0.62910079E+01  0.93155519E+00
  6.562  0.42617031E-02  0.53586052E-02  0.10732826E+00  0.25097608E+00  0.74184396E+01  0.17350313E+01
  6.573  0.42623482E-02  0.53587942E-02  0.14582832E+00  0.24985996E+00  0.86286890E+01  0.26572649E+01
  6.583  0.42610567E-02  0.53586807E-02  0.18336394E+00  0.24913178E+00  0.97207556E+01  0.36259475E+01
  6.594  0.42578270E-02  0.53582153E-02  0.21929609E+00  0.24877193E+00  0.10717892E+02  0.45859395E+01
  6.604  0.42523228E-02  0.53573735E-02  0.25345049E+00  0.24875927E+00  0.11678838E+02  0.55301938E+01
  6.615  0.42443367E-02  0.53562511E-02  0.28592326E+00  0.24907380E+00  0.12625413E+02  0.64514476E+01
  6.625  0.42335976E-02  0.53546488E-02  0.31694306E+00  0.24969803E+00  0.13571647E+02  0.73487505E+01
  6.635  0.42197000E-02  0.53527097E-02  0.34651874E+00  0.25061469E+00  0.14430431E+02  0.82014191E+01
  6.646  0.42023646E-02  0.53505190E-02  0.37444845E+00  0.25180465E+00  0.15222730E+02  0.90013312E+01
  6.656  0.41810718E-02  0.53481310E-02  0.40091204E+00  0.25325074E+00  0.15991955E+02  0.97540569E+01
  6.667  0.41554449E-02  0.53454664E-02  0.42621476E+00  0.25493905E+00  0.16760376E+02  0.10469704E+02
  6.677  0.41252818E-02  0.53426006E-02  0.45028614E+00  0.25685503E+00  0.17419665E+02  0.11146719E+02
  6.688  0.40902324E-02  0.53395696E-02  0.47269540E+00  0.25897991E+00  0.17975084E+02  0.11753072E+02
  6.698  0.40500928E-02  0.53363878E-02  0.49359164E+00  0.26129659E+00  0.18492906E+02  0.12298798E+02
  6.708  0.40043891E-02  0.53329527E-02  0.51329270E+00  0.26379127E+00  0.19003865E+02  0.12799370E+02
  6.719  0.39531191E-02  0.53292474E-02  0.53163929E+00  0.26644865E+00  0.19401927E+02  0.13281266E+02
  6.729  0.38964583E-02  0.53251553E-02  0.54806131E+00  0.26924780E+00  0.19667907E+02  0.13679345E+02
  6.740  0.38343690E-02  0.53209169E-02  0.56269083E+00  0.27216923E+00  0.19882257E+02  0.14006136E+02
  6.750  0.37669609E-02  0.53164330E-02  0.57585553E+00  0.27519697E+00  0.20081427E+02  0.14280605E+02
  6.760  0.37707117E-02  0.53735638E-02  0.58982554E+00  0.28291609E+00  0.19774703E+02  0.14608105E+02
  6.771  0.36982880E-02  0.53688117E-02  0.59667434E+00  0.28605183E+00  0.19838444E+02  0.14729613E+02
  6.781  0.36220699E-02  0.53639850E-02  0.60243916E+00  0.28921681E+00  0.19795827E+02  0.14799759E+02
  6.792  0.35425000E-02  0.53591763E-02  0.60706033E+00  0.29239888E+00  0.19709980E+02  0.14830280E+02
  6.802  0.34607372E-02  0.53545307E-02  0.61025288E+00  0.29558316E+00  0.19541338E+02  0.14887893E+02
  6.812  0.33778901E-02  0.53499216E-02  0.61132825E+00  0.29874797E+00  0.19214428E+02  0.14852492E+02
  6.823  0.32948599E-02  0.53455128E-02  0.61036588E+00  0.30187263E+00  0.18817297E+02  0.14736455E+02
  6.833  0.32123343E-02  0.53412491E-02  0.60765935E+00  0.30493967E+00  0.18388009E+02  0.14557948E+02
  6.844  0.31314129E-02  0.53372995E-02  0.60325421E+00  0.30793221E+00  0.17891620E+02  0.14376226E+02
  6.854  0.30532159E-02  0.53336815E-02  0.59675380E+00  0.31082957E+00  0.17255969E+02  0.14091295E+02
  6.865  0.29783495E-02  0.53303152E-02  0.58833878E+00  0.31361309E+00  0.16554524E+02  0.13719464E+02
  6.875  0.29072049E-02  0.53271059E-02  0.57832276E+00  0.31626748E+00  0.15817091E+02  0.13278592E+02
  6.885  0.28405365E-02  0.53241838E-02  0.56690069E+00  0.31877961E+00  0.15027341E+02  0.12812597E+02
  6.896  0.27790680E-02  0.53214541E-02  0.55387939E+00  0.32113449E+00  0.14127508E+02  0.12251895E+02
  6.906  0.27229710E-02  0.53190984E-02  0.53942506E+00  0.32331902E+00  0.13166704E+02  0.11610225E+02
  6.917  0.26725299E-02  0.53169583E-02  0.52378767E+00  0.32532278E+00  0.12163504E+02  0.10898717E+02
  6.927  0.26277552E-02  0.53152065E-02  0.50725875E+00  0.32713842E+00  0.11148619E+02  0.10159084E+02
  6.938  0.25887371E-02  0.53138311E-02  0.48987928E+00  0.32875911E+00  0.10068562E+02  0.93469015E+01
  6.948  0.25556759E-02  0.53129187E-02  0.47177564E+00  0.33017938E+00  0.89264298E+01  0.84569216E+01
  6.958  0.25286902E-02  0.53124433E-02  0.45304698E+00  0.33139485E+00  0.76964110E+01  0.74658552E+01
  6.969  0.25074943E-02  0.53124078E-02  0.43354871E+00  0.33239971E+00  0.64221228E+01  0.64201753E+01
  6.979  0.24934260E-02  0.53131437E-02  0.41124447E+00  0.33316687E+00  0.48346808E+01  0.51232774E+01
  6.990  0.24910332E-02  0.53153502E-02  0.37819726E+00  0.33358203E+00  0.40768852E+01  0.32927009E+01
  7.000  0.24970774E-02  0.53187741E-02  0.33911940E+00  0.33359777E+00  0.39170616E+01  0.11309801E+01
  7.010  0.23059886E-02  0.48133711E-02  0.27410379E+00  0.30222080E+00  0.35818890E+01  0.75124170E+00
  7.021  0.23290695E-02  0.48165770E-02  0.24873005E+00  0.30163726E+00  0.26577019E+01  0.61986545E+00
  7.031  0.23537858E-02  0.48193280E-02  0.23268927E+00  0.30089770E+00  0.11199837E+01  0.18849285E+00
  7.042  0.23803338E-02  0.48218771E-02  0.22249263E+00  0.30006281E+00  0.58159094E+00  0.17507201E+00
  7.052  0.24076908E-02  0.48244191E-02  0.21365549E+00  0.29914719E+00  0.38852896E+00  0.10700298E+00
  7.062  0.24352908E-02  0.48268712E-02  0.20645447E+00  0.29816821E+00  0.24200697E+00  0.98261033E-01
  7.073  0.24629252E-02  0.48294055E-02  0.20083800E+00  0.29714261E+00  0.90616221E-01  0.76594953E-01
  7.083  0.24903241E-02  0.48317871E-02  0.19650956E+00  0.29608401E+00  0.83779940E-01  0.59569134E-01
  7.094  0.25174064E-02  0.48341495E-02  0.19210960E+00  0.29499196E+00  0.61099354E-01  0.47698209E-01
  7.104  0.25442075E-02  0.48365195E-02  0.18784222E+00  0.29386812E+00  0.52525936E-01  0.46620785E-01
  7.115  0.25706089E-02  0.48389847E-02  0.18366835E+00  0.29271374E+00  0.41459746E-01  0.45261749E-01
  7.125  0.25968242E-02  0.48415825E-02  0.17951409E+00  0.29152929E+00  0.23816743E-01  0.45276384E-01
  7.135  0.26228423E-02  0.48441869E-02  0.17549759E+00  0.29031646E+00  0.20256617E-01  0.46408981E-01
  7.146  0.26487223E-02  0.48468287E-02  0.17160674E+00  0.28907676E+00  0.18411865E-01  0.45870290E-01
  7.156  0.26741573E-02  0.48493984E-02  0.16783373E+00  0.28781166E+00  0.16963333E-01  0.45349793E-01
  7.167  0.26994063E-02  0.48520431E-02  0.16416672E+00  0.28652245E+00  0.15801192E-01  0.44556944E-01
  7.177  0.27244601E-02  0.48547861E-02  0.16054560E+00  0.28520982E+00  0.13996153E-01  0.42809517E-01
  7.188  0.27492679E-02  0.48576345E-02  0.15696507E+00  0.28387441E+00  0.13273153E-01  0.40843505E-01
  7.198  0.27738246E-02  0.48604774E-02  0.15341531E+00  0.28251675E+00  0.13850786E-01  0.38204564E-01
  7.208  0.27980759E-02  0.48634335E-02  0.14988398E+00  0.28113722E+00  0.15754356E-01  0.34628656E-01
  7.219  0.28220203E-02  0.48665713E-02  0.14634075E+00  0.27973591E+00  0.20160029E-01  0.31360432E-01
  7.229  0.28458383E-02  0.48695793E-02  0.14279062E+00  0.27831295E+00  0.25707265E-01  0.28199501E-01
  7.240  0.28695205E-02  0.48726350E-02  0.13923256E+00  0.27686849E+00  0.31739128E-01  0.24515017E-01
  7.250  0.28930236E-02  0.48756895E-02  0.13566397E+00  0.27540260E+00  0.38023953E-01  0.20189308E-01
  7.260  0.30066488E-02  0.50229426E-02  0.13576242E+00  0.28195659E+00  0.49778250E-01  0.20171496E-01
  7.271  0.30304879E-02  0.50258395E-02  0.13215046E+00  0.28040296E+00  0.56588406E-01  0.19984139E-01
  7.281  0.30541013E-02  0.50288284E-02  0.12859285E+00  0.27882910E+00  0.62894991E-01  0.19310918E-01
  7.292  0.30774615E-02  0.50319255E-02  0.12509180E+00  0.27723579E+00  0.68769962E-01  0.18485635E-01
  7.302  0.31004806E-02  0.50349746E-02  0.12172252E+00  0.27562457E+00  0.72683111E-01  0.20688778E-01
  7.312  0.31232442E-02  0.50379684E-02  0.11848560E+00  0.27399695E+00  0.75504532E-01  0.22687368E-01
  7.323  0.31457840E-02  0.50409439E-02  0.11537742E+00  0.27235443E+00  0.77375032E-01  0.24080939E-01
  7.333  0.31680831E-02  0.50439772E-02  0.11239412E+00  0.27069842E+00  0.78451683E-01  0.24981029E-01
  7.344  0.31899204E-02  0.50468607E-02  0.10958045E+00  0.26903078E+00  0.75861874E-01  0.26118518E-01
  7.354  0.32114296E-02  0.50497057E-02  0.10692351E+00  0.26735323E+00  0.72682869E-01  0.26415756E-01
  7.365  0.32324552E-02  0.50525273E-02  0.10440913E+00  0.26566733E+00  0.69205838E-01  0.25916571E-01
  7.375  0.32532027E-02  0.50553293E-02  0.10202403E+00  0.26397447E+00  0.65656258E-01  0.24868126E-01
  7.385  0.32736388E-02  0.50582713E-02  0.99221691E-01  0.26227049E+00  0.11083996E+00  0.22896229E-01
  7.396  0.32938452E-02  0.50611514E-02  0.96530584E-01  0.26055661E+00  0.10049366E+00  0.23761357E-01
  7.406  0.33140289E-02  0.50640512E-02  0.94043500E-01  0.25883504E+00  0.75895993E-01  0.21017622E-01
  7.417  0.33341134E-02  0.50670039E-02  0.91733709E-01  0.25710764E+00  0.52845843E-01  0.17337246E-01
  7.427  0.33539838E-02  0.50698915E-02  0.89259915E-01  0.25537282E+00  0.26607729E-01  0.12973121E-01
  7.438  0.33737252E-02  0.50728605E-02  0.86523283E-01  0.25362798E+00  0.15493253E-01  0.91732902E-02
  7.448  0.33933679E-02  0.50758460E-02  0.83509977E-01  0.25187042E+00  0.10077023E-01  0.67389336E-02
  7.458  0.34128357E-02  0.50787766E-02  0.80228695E-01  0.25009754E+00  0.71939997E-02  0.50631044E-02
  7.469  0.34321469E-02  0.50816124E-02  0.76045313E-01  0.24830031E+00  0.53642967E-02  0.34995256E-02
  7.479  0.34513380E-02  0.50844251E-02  0.71037384E-01  0.24647057E+00  0.45587126E-02  0.24450742E-02
  7.490  0.34703628E-02  0.50873090E-02  0.65285771E-01  0.24460102E+00  0.42117295E-02  0.17487180E-02
  7.500  0.34891995E-02  0.50901695E-02  0.58872109E-01  0.24268519E+00  0.41970262E-02  0.12891290E-02
  7.510  0.35495071E-02  0.51537275E-02  0.51870511E-01  0.24351810E+00  0.40642394E-02  0.84098664E-03
  7.521  0.35682997E-02  0.51566318E-02  0.43163253E-01  0.24145181E+00  0.43563735E-02  0.55460255E-03
  7.531  0.35869311E-02  0.51594741E-02  0.33628581E-01  0.23930712E+00  0.57278010E-02  0.35832334E-03
  7.542  0.36054226E-02  0.51624028E-02  0.23588022E-01  0.23707596E+00  0.11707021E-01  0.15118351E-03
  7.552  0.36245266E-02  0.51652489E-02  0.13546030E-01  0.23474531E+00  0.70409808E-01  0.29880428E-02
  7.562  0.36379491E-02  0.51666725E-02  0.31726387E-01  0.23265040E+00  0.37811020E+01  0.26851409E+00
  7.573  0.36484534E-02  0.51678083E-02  0.62675437E-01  0.23089197E+00  0.53427365E+01  0.50772072E+00
  7.583  0.36559070E-02  0.51683852E-02  0.99920465E-01  0.22952635E+00  0.67907778E+01  0.11122682E+01
  7.594  0.36607878E-02  0.51685645E-02  0.13967019E+00  0.22857436E+00  0.79927710E+01  0.18344757E+01
  7.604  0.36630373E-02  0.51683987E-02  0.18021017E+00  0.22803996E+00  0.91435099E+01  0.26745204E+01
  7.615  0.36623486E-02  0.51678105E-02  0.22038076E+00  0.22791556E+00  0.10260636E+02  0.35989899E+01
  7.625  0.36583137E-02  0.51668247E-02  0.25948396E+00  0.22818663E+00  0.11365612E+02  0.45835390E+01
  7.635  0.36507475E-02  0.51655840E-02  0.29666084E+00  0.22883016E+00  0.12341571E+02  0.55690043E+01
  7.646  0.36393709E-02  0.51639656E-02  0.33153785E+00  0.22981958E+00  0.13277661E+02  0.65497938E+01
  7.656  0.36234831E-02  0.51621571E-02  0.36421219E+00  0.23112955E+00  0.14215951E+02  0.75200832E+01
  7.667  0.36024796E-02  0.51600015E-02  0.39498787E+00  0.23273805E+00  0.15180418E+02  0.84826590E+01
  7.677  0.35762733E-02  0.51576249E-02  0.42354935E+00  0.23462003E+00  0.15997203E+02  0.93903012E+01
  7.688  0.35447094E-02  0.51550025E-02  0.44974742E+00  0.23674917E+00  0.16754587E+02  0.10246958E+02
  7.698  0.35071124E-02  0.51522009E-02  0.47387941E+00  0.23910238E+00  0.17504126E+02  0.11060305E+02
  7.708  0.34632209E-02  0.51491897E-02  0.49635453E+00  0.24166086E+00  0.18269619E+02  0.11844060E+02
  7.719  0.34130852E-02  0.51460987E-02  0.51669401E+00  0.24440113E+00  0.18823302E+02  0.12543284E+02
  7.729  0.33569837E-02  0.51429278E-02  0.53468789E+00  0.24729775E+00  0.19281994E+02  0.13161665E+02
  7.740  0.32948917E-02  0.51396341E-02  0.55060690E+00  0.25032824E+00  0.19703890E+02  0.13711177E+02
  7.750  0.32269196E-02  0.51362270E-02  0.56483882E+00  0.25347422E+00  0.20116666E+02  0.14209746E+02
  7.760  0.31353007E-02  0.51063010E-02  0.57152721E+00  0.25591640E+00  0.19740438E+02  0.14449548E+02
  7.771  0.30619615E-02  0.51031246E-02  0.57923204E+00  0.25915106E+00  0.19845164E+02  0.14681973E+02
  7.781  0.29847863E-02  0.50999964E-02  0.58549312E+00  0.26241799E+00  0.19860729E+02  0.14839087E+02
  7.792  0.29045383E-02  0.50967651E-02  0.59042206E+00  0.26570344E+00  0.19835185E+02  0.14941571E+02
  7.802  0.28227190E-02  0.50935943E-02  0.59354403E+00  0.26898890E+00  0.19592529E+02  0.14960476E+02
  7.812  0.27404626E-02  0.50903780E-02  0.59448220E+00  0.27225221E+00  0.19207969E+02  0.14869881E+02
  7.823  0.26585848E-02  0.50873396E-02  0.59340304E+00  0.27547307E+00  0.18750434E+02  0.14686604E+02
  7.833  0.25779425E-02  0.50842813E-02  0.59064498E+00  0.27863475E+00  0.18257270E+02  0.14432482E+02
  7.844  0.24997333E-02  0.50816046E-02  0.58613485E+00  0.28171995E+00  0.17636560E+02  0.14129065E+02
  7.854  0.24250182E-02  0.50792768E-02  0.57960266E+00  0.28470880E+00  0.16888404E+02  0.13720608E+02
  7.865  0.23544749E-02  0.50772142E-02  0.57123364E+00  0.28758349E+00  0.16075716E+02  0.13226203E+02
  7.875  0.22883694E-02  0.50755324E-02  0.56133159E+00  0.29032947E+00  0.15229289E+02  0.12666344E+02
  7.885  0.22273690E-02  0.50741879E-02  0.55007724E+00  0.29293417E+00  0.14359159E+02  0.12110969E+02
  7.896  0.21718755E-02  0.50732384E-02  0.53725716E+00  0.29538297E+00  0.13385771E+02  0.11470570E+02
  7.906  0.21221021E-02  0.50728541E-02  0.52300880E+00  0.29766280E+00  0.12358511E+02  0.10760198E+02
  7.917  0.20780209E-02  0.50728698E-02  0.50754770E+00  0.29976294E+00  0.11297032E+02  0.99928578E+01
  7.927  0.20397730E-02  0.50733253E-02  0.49127036E+00  0.30167676E+00  0.10326016E+02  0.92863570E+01
  7.938  0.20072869E-02  0.50741689E-02  0.47411971E+00  0.30339717E+00  0.92915937E+01  0.85200328E+01
  7.948  0.19803787E-02  0.50753085E-02  0.45620928E+00  0.30491831E+00  0.82127450E+01  0.76952670E+01
  7.958  0.19591759E-02  0.50768727E-02  0.43764724E+00  0.30623549E+00  0.70784432E+01  0.68014159E+01
  7.969  0.19431204E-02  0.50790600E-02  0.41871664E+00  0.30734696E+00  0.60796581E+01  0.59861106E+01
  7.979  0.19322691E-02  0.50816133E-02  0.39919204E+00  0.30824868E+00  0.49576339E+01  0.50626762E+01
  7.990  0.19295195E-02  0.50852230E-02  0.37344971E+00  0.30887711E+00  0.37675040E+01  0.37405152E+01
  8.000  0.19356551E-02  0.50903522E-02  0.33686176E+00  0.30912438E+00  0.37291942E+01  0.18326526E+01
  8.010  0.18904478E-02  0.47881627E-02  0.27490738E+00  0.28922231E+00  0.43862036E+01  0.88830299E+00
  8.021  0.19117645E-02  0.47933282E-02  0.25450083E+00  0.28883256E+00  0.18375410E+01  0.57092059E+00
  8.031  0.19351882E-02  0.47981449E-02  0.24133829E+00  0.28831355E+00  0.59369201E+00  0.16022014E+00
  8.042  0.19597739E-02  0.48027823E-02  0.23505251E+00  0.28773642E+00  0.39646056E+00  0.61586559E-01
  8.052  0.19851402E-02  0.48072814E-02  0.23021719E+00  0.28711643E+00  0.53857304E+00  0.48666799E-01
  8.062  0.20106521E-02  0.48116872E-02  0.22673479E+00  0.28646776E+00  0.69420317E+00  0.72194927E-01
  8.073  0.20363233E-02  0.48160292E-02  0.22362759E+00  0.28579454E+00  0.75356890E+00  0.96522390E-01
  8.083  0.20620604E-02  0.48205114E-02  0.21932378E+00  0.28508491E+00  0.62990141E+00  0.11316802E+00
  8.094  0.20875590E-02  0.48249191E-02  0.21466953E+00  0.28433560E+00  0.58223258E+00  0.12531081E+00
  8.104  0.21126641E-02  0.48292960E-02  0.20955000E+00  0.28354221E+00  0.54293283E+00  0.15939912E+00
  8.115  0.21374488E-02  0.48335064E-02  0.20389191E+00  0.28269965E+00  0.49604975E+00  0.19758912E+00
  8.125  0.21618421E-02  0.48376408E-02  0.19762606E+00  0.28180219E+00  0.44386331E+00  0.24197324E+00
  8.135  0.21856238E-02  0.48416331E-02  0.19128327E+00  0.28084950E+00  0.45703551E+00  0.29502590E+00
  8.146  0.22089577E-02  0.48456884E-02  0.18475768E+00  0.27984019E+00  0.47129476E+00  0.36229837E+00
  8.156  0.22319758E-02  0.48496931E-02  0.17799764E+00  0.27877238E+00  0.48549145E+00  0.43742563E+00
  8.167  0.22544519E-02  0.48536254E-02  0.17095712E+00  0.27764371E+00  0.49977971E+00  0.52042250E+00
  8.177  0.22764273E-02  0.48575455E-02  0.16367561E+00  0.27645228E+00  0.51290536E+00  0.59678237E+00
  8.188  0.22979274E-02  0.48615511E-02  0.15613358E+00  0.27519600E+00  0.52761528E+00  0.67984386E+00
  8.198  0.23188900E-02  0.48656337E-02  0.14832440E+00  0.27387275E+00  0.54371600E+00  0.76815406E+00
  8.208  0.23393245E-02  0.48697595E-02  0.14025376E+00  0.27248047E+00  0.56086017E+00  0.86011808E+00
  8.219  0.23593728E-02  0.48739254E-02  0.13217299E+00  0.27101974E+00  0.57401557E+00  0.91897217E+00
  8.229  0.23790787E-02  0.48781219E-02  0.12409866E+00  0.26949130E+00  0.58865194E+00  0.97879297E+00
  8.240  0.23983701E-02  0.48823528E-02  0.11605986E+00  0.26789617E+00  0.60424141E+00  0.10375281E+01
  8.250  0.24171515E-02  0.48866069E-02  0.10809512E+00  0.26623577E+00  0.62021931E+00  0.10933336E+01
  8.260  0.24749223E-02  0.49657913E-02  0.10221476E+00  0.26898169E+00  0.63389872E+00  0.11096650E+01
  8.271  0.24936258E-02  0.49699958E-02  0.95024329E-01  0.26717594E+00  0.64267314E+00  0.11118758E+01
  8.281  0.25122566E-02  0.49741920E-02  0.88272974E-01  0.26531953E+00  0.65109068E+00  0.11127717E+01
  8.292  0.25306345E-02  0.49782662E-02  0.81949767E-01  0.26341738E+00  0.65895975E+00  0.11121995E+01
  8.302  0.25488952E-02  0.49823197E-02  0.76332529E-01  0.26147722E+00  0.65772490E+00  0.10657366E+01
  8.312  0.25671524E-02  0.49864892E-02  0.71324153E-01  0.25950569E+00  0.65614217E+00  0.10259901E+01
  8.323  0.25854293E-02  0.49906050E-02  0.66846242E-01  0.25750857E+00  0.65411425E+00  0.99135828E+00
  8.333  0.26036324E-02  0.49947509E-02  0.62830675E-01  0.25549089E+00  0.65163925E+00  0.96110744E+00
  8.344  0.26218965E-02  0.49990881E-02  0.59408449E-01  0.25345896E+00  0.64025997E+00  0.90005965E+00
  8.354  0.26403423E-02  0.50034276E-02  0.56462010E-01  0.25141781E+00  0.62960641E+00  0.85032862E+00
  8.365  0.26588482E-02  0.50077535E-02  0.53903812E-01  0.24937154E+00  0.61945577E+00  0.80890888E+00
  8.375  0.26774754E-02  0.50120858E-02  0.51663670E-01  0.24732347E+00  0.60972497E+00  0.77413604E+00
  8.385  0.26962319E-02  0.50163818E-02  0.50472656E-01  0.24528433E+00  0.68429233E+00  0.73133273E+00
  8.396  0.27152182E-02  0.50207627E-02  0.50043321E-01  0.24326181E+00  0.74968098E+00  0.70673519E+00
  8.406  0.27343425E-02  0.50250243E-02  0.50175801E-01  0.24126147E+00  0.80626137E+00  0.69260066E+00
  8.417  0.27535451E-02  0.50292423E-02  0.50714302E-01  0.23928722E+00  0.85488470E+00  0.68586627E+00
  8.427  0.27731450E-02  0.50333886E-02  0.52742266E-01  0.23735395E+00  0.10470258E+01  0.68278921E+00
  8.438  0.27929865E-02  0.50375629E-02  0.55515344E-01  0.23546878E+00  0.11762554E+01  0.69510446E+00
  8.448  0.28131421E-02  0.50417112E-02  0.58600872E-01  0.23363437E+00  0.12618993E+01  0.71099708E+00
  8.458  0.28334735E-02  0.50459221E-02  0.61736517E-01  0.23185069E+00  0.13194370E+01  0.72867115E+00
  8.469  0.27801449E-02  0.50499707E-02  0.65202114E-01  0.23012056E+00  0.14207973E+01  0.73489891E+00
  8.479  0.26618617E-02  0.50540304E-02  0.68325350E-01  0.22843994E+00  0.14501547E+01  0.74918342E+00
  8.490  0.24968388E-02  0.50581236E-02  0.70878215E-01  0.22680252E+00  0.14482461E+01  0.76515882E+00
  8.500  0.23065102E-02  0.50621991E-02  0.72855676E-01  0.22520195E+00  0.14419699E+01  0.78492292E+00
  8.510  0.21831951E-02  0.51321169E-02  0.75130829E-01  0.22696203E+00  0.14447981E+01  0.79847138E+00
  8.521  0.20578658E-02  0.51360026E-02  0.76229934E-01  0.22539383E+00  0.15003947E+01  0.82576582E+00
  8.531  0.19541784E-02  0.51399700E-02  0.77479598E-01  0.22385422E+00  0.16112278E+01  0.87541492E+00
  8.542  0.18672456E-02  0.51438930E-02  0.79128859E-01  0.22234683E+00  0.17701468E+01  0.95025228E+00
  8.552  0.17934932E-02  0.51479068E-02  0.81126370E-01  0.22087479E+00  0.19405682E+01  0.10307275E+01
  8.562  0.17304266E-02  0.51518864E-02  0.83703677E-01  0.21944350E+00  0.21679712E+01  0.11482547E+01
  8.573  0.16762944E-02  0.51558163E-02  0.86936902E-01  0.21805909E+00  0.24399164E+01  0.13064618E+01
  8.583  0.16298020E-02  0.51596115E-02  0.90770522E-01  0.21672708E+00  0.27473350E+01  0.15102830E+01
  8.594  0.15897717E-02  0.51632906E-02  0.94953581E-01  0.21545045E+00  0.30494903E+01  0.17425213E+01
  8.604  0.15554076E-02  0.51668076E-02  0.99265553E-01  0.21422990E+00  0.33678596E+01  0.20189158E+01
  8.615  0.15260305E-02  0.51703516E-02  0.10351468E+00  0.21306424E+00  0.37040681E+01  0.23375910E+01
  8.625  0.15002577E-02  0.51737711E-02  0.10957748E+00  0.21197143E+00  0.42743943E+01  0.26635891E+01
  8.635  0.14774227E-02  0.51768844E-02  0.11775023E+00  0.21097182E+00  0.48376349E+01  0.29540754E+01
  8.646  0.14576080E-02  0.51800047E-02  0.12550269E+00  0.21006026E+00  0.50877690E+01  0.32068789E+01
  8.656  0.14406285E-02  0.51830453E-02  0.13267000E+00  0.20923002E+00  0.52909869E+01  0.34305638E+01
  8.667  0.14260845E-02  0.51860165E-02  0.13929433E+00  0.20847483E+00  0.54758886E+01  0.36318886E+01
  8.677  0.14137019E-02  0.51890186E-02  0.14563756E+00  0.20779111E+00  0.56542825E+01  0.38263096E+01
  8.688  0.14033511E-02  0.51919766E-02  0.15133921E+00  0.20717173E+00  0.57628099E+01  0.39835018E+01
  8.698  0.13946931E-02  0.51949179E-02  0.15639768E+00  0.20660959E+00  0.58446684E+01  0.41111411E+01
  8.708  0.13875717E-02  0.51978588E-02  0.16091149E+00  0.20609867E+00  0.59156506E+01  0.42158537E+01
  8.719  0.13688598E-02  0.52006210E-02  0.16525348E+00  0.20563672E+00  0.59970073E+01  0.43249954E+01
  8.729  0.13403072E-02  0.52033355E-02  0.16885769E+00  0.20521586E+00  0.59818485E+01  0.43910882E+01
  8.740  0.13039462E-02  0.52061614E-02  0.17161691E+00  0.20482719E+00  0.59213597E+01  0.44206823E+01
  8.750  0.12618118E-02  0.52089237E-02  0.17358890E+00  0.20446248E+00  0.58374889E+01  0.44201834E+01
  8.760  0.12444838E-02  0.52904983E-02  0.17753078E+00  0.20675543E+00  0.58177033E+01  0.44841030E+01
  8.771  0.12121127E-02  0.52932634E-02  0.17826027E+00  0.20641748E+00  0.56762460E+01  0.44414459E+01
  8.781  0.11836411E-02  0.52960982E-02  0.17826104E+00  0.20608308E+00  0.55029150E+01  0.43672714E+01
  8.792  0.11583358E-02  0.52991891E-02  0.17763779E+00  0.20574597E+00  0.53205954E+01  0.42697252E+01
  8.802  0.11355425E-02  0.53022878E-02  0.17677435E+00  0.20540379E+00  0.51584542E+01  0.41836796E+01
  8.812  0.11153201E-02  0.53053836E-02  0.17485682E+00  0.20504600E+00  0.48711473E+01  0.40540765E+01
  8.823  0.10974459E-02  0.53085677E-02  0.17184130E+00  0.20466168E+00  0.45456898E+01  0.38903011E+01
  8.833  0.10806971E-02  0.53118011E-02  0.16877699E+00  0.20425060E+00  0.43384424E+01  0.37201128E+01
  8.844  0.10648479E-02  0.53150795E-02  0.16584350E+00  0.20381439E+00  0.41473085E+01  0.35703726E+01
  8.854  0.10497840E-02  0.53184181E-02  0.16260849E+00  0.20335029E+00  0.38985151E+01  0.34016333E+01
  8.865  0.10355214E-02  0.53219066E-02  0.15896627E+00  0.20285449E+00  0.36279949E+01  0.32188068E+01
  8.875  0.10217861E-02  0.53256204E-02  0.15492780E+00  0.20232332E+00  0.33502769E+01  0.30259632E+01
  8.885  0.10085819E-02  0.53293839E-02  0.15072918E+00  0.20175553E+00  0.30982926E+01  0.28474872E+01
  8.896  0.99572884E-03  0.53331637E-02  0.14619510E+00  0.20114811E+00  0.28188416E+01  0.26560698E+01
